iteration,node_id,loss,accuracy,full_loss,full_accuracy
0,4,1.8448108321144467,0.3694029850746269,"[2.2703433888299123, 2.160849247659956, 1.8448108321144467]","[0.2417910447761194, 0.3649253731343284, 0.3694029850746269]"
0,21,0.4730996660888195,0.8003157063930545,"[2.165537232160568, 1.5633370757102967, 0.4730996660888195]","[0.6464088397790055, 0.7576953433307024, 0.8003157063930545]"
0,9,1.0528691084611983,0.44832826747720367,"[2.210387286685762, 1.8692475387028284, 1.0528691084611983]","[0.41793313069908816, 0.4969604863221885, 0.44832826747720367]"
0,0,1.8597142270633154,0.3639760837070254,"[2.2705322333744595, 2.162491548629034, 1.8597142270633154]","[0.21973094170403587, 0.3475336322869955, 0.3639760837070254]"
0,24,0.4842230394482613,0.7828162291169452,"[2.166319912672043, 1.579883375763893, 0.4842230394482613]","[0.6420047732696897, 0.7549721559268099, 0.7828162291169452]"
0,8,1.058559206927695,0.46702453987730064,"[2.212073808763085, 1.900434351548916, 1.058559206927695]","[0.4401840490797546, 0.5038343558282209, 0.46702453987730064]"
0,26,0.48665734119713305,0.7977970102281668,"[2.16185462474823, 1.5509254723787307, 0.48665734119713305]","[0.6569630212431157, 0.7710464201416207, 0.7977970102281668]"
0,25,0.4588443700224161,0.7886435331230284,"[2.162718391418457, 1.5347053378820419, 0.4588443700224161]","[0.6545741324921136, 0.7641955835962145, 0.7886435331230284]"
0,27,0.47486297190189364,0.8007936507936508,"[2.1635132670402526, 1.5340124666690826, 0.47486297190189364]","[0.6468253968253969, 0.7619047619047619, 0.8007936507936508]"
0,16,1.0428179999192555,0.47058823529411764,"[2.210638233593532, 1.8866087453705924, 1.0428179999192555]","[0.4336349924585219, 0.5, 0.47058823529411764]"
0,7,1.0465014236313956,0.48634294385432475,"[2.206626193864005, 1.847749582358769, 1.0465014236313956]","[0.44764795144157815, 0.5242792109256449, 0.48634294385432475]"
0,10,1.0436500254131498,0.456968773800457,"[2.208067848568871, 1.8063410293488276, 1.0436500254131498]","[0.4364051789794364, 0.507996953541508, 0.456968773800457]"
0,15,1.042997304986163,0.4873174481168332,"[2.209695734628817, 1.913849568948513, 1.042997304986163]","[0.4496541122213682, 0.5242121445042275, 0.4873174481168332]"
0,17,1.0468297033082872,0.4817351598173516,"[2.21086429414295, 1.8632514632883526, 1.0468297033082872]","[0.4315068493150685, 0.5015220700152208, 0.4817351598173516]"
0,23,0.44107414335012435,0.8129952456418383,"[2.1547936499118805, 1.4506760559976102, 0.44107414335012435]","[0.6774960380348652, 0.7900158478605388, 0.8129952456418383]"
0,20,1.0564311416376204,0.4764437689969605,"[2.2093766757420132, 1.8778223934627714, 1.0564311416376204]","[0.44148936170212766, 0.5083586626139818, 0.4764437689969605]"
0,11,1.0528199388867332,0.45943896891584535,"[2.212366512843541, 1.8877460559209187, 1.0528199388867332]","[0.42532221379833207, 0.4988627748294162, 0.45943896891584535]"
0,28,0.47548930495977404,0.7903861308116628,"[2.1628407537937164, 1.5337968461215497, 0.47548930495977404]","[0.6516942474389283, 0.764381402679275, 0.7903861308116628]"
0,3,1.8279326444580442,0.3850187265917603,"[2.271627250171843, 2.160543606394813, 1.8279326444580442]","[0.2209737827715356, 0.3423220973782772, 0.3850187265917603]"
0,12,1.041974059173039,0.4698340874811463,"[2.210317061060951, 1.833449437504723, 1.041974059173039]","[0.4336349924585219, 0.5037707390648567, 0.4698340874811463]"
0,5,1.7282478698464327,0.3979289940828402,"[2.2689161134320637, 2.1555863868358522, 1.7282478698464327]","[0.2455621301775148, 0.37056213017751477, 0.3979289940828402]"
0,18,1.0854604622212851,0.47090352220520676,"[2.211435475000521, 1.9651946439975645, 1.0854604622212851]","[0.4234303215926493, 0.501531393568147, 0.47090352220520676]"
0,19,1.068432017451241,0.4638233054074638,"[2.2116035393306186, 1.8724437242462522, 1.068432017451241]","[0.43488194973343486, 0.5034272658035034, 0.4638233054074638]"
0,1,1.8524460111345564,0.3632286995515695,"[2.2710260323115756, 2.16278912907555, 1.8524460111345564]","[0.23243647234678624, 0.34902840059790735, 0.3632286995515695]"
0,22,0.4982773568481207,0.7771609833465504,"[2.168967807292938, 1.6032887160778047, 0.4982773568481207]","[0.6312450436161776, 0.7438540840602696, 0.7771609833465504]"
